osmid,y,x,highway,street_count,ref,junction,railway,geometry
1414370221,-12.1335802,-76.9897131,,3,,,,POINT (-76.9897131 -12.1335802)
1414370228,-12.1337092,-76.9834083,,4,,,,POINT (-76.9834083 -12.1337092)
1414370231,-12.1337564,-76.9832846,,4,,,,POINT (-76.9832846 -12.1337564)
1414370233,-12.1337565,-76.9891279,,3,,,,POINT (-76.9891279 -12.1337565)
1414370235,-12.1339368,-76.9827985,,3,,,,POINT (-76.9827985 -12.1339368)
1414370238,-12.1339149,-76.9886277,,3,,,,POINT (-76.9886277 -12.1339149)
1414370241,-12.1340787,-76.9860487,,3,,,,POINT (-76.9860487 -12.1340787)
1414370248,-12.1341024,-76.9823367,,3,,,,POINT (-76.9823367 -12.1341024)
1414370252,-12.1342776,-76.9852636,,3,,,,POINT (-76.9852636 -12.1342776)
1414370253,-12.1343167,-76.9893371,,3,,,,POINT (-76.9893371 -12.1343167)
1414370254,-12.1344086,-76.9847468,,3,,,,POINT (-76.9847468 -12.1344086)
1414370257,-12.1345426,-76.9811672,,3,,,,POINT (-76.9811672 -12.1345426)
1414370258,-12.1345736,-76.9861315,,3,,,,POINT (-76.9861315 -12.1345736)
1414370259,-12.1346219,-76.9809604,,3,,,,POINT (-76.9809604 -12.1346219)
1414370263,-12.1348044,-76.9804847,,3,,,,POINT (-76.9804847 -12.1348044)
1414370264,-12.1348081,-76.9873469,,3,,,,POINT (-76.9873469 -12.1348081)
1414370265,-12.1348195,-76.9894902,,3,,,,POINT (-76.9894902 -12.1348195)
1414370268,-12.1349053,-76.9848775,,3,,,,POINT (-76.9848775 -12.1349053)
1414370270,-12.1349388,-76.989015,,3,,,,POINT (-76.989015 -12.1349388)
1414370275,-12.1351408,-76.9826828,,3,,,,POINT (-76.9826828 -12.1351408)
1414370283,-12.1353395,-76.9874431,,3,,,,POINT (-76.9874431 -12.1353395)
1414370284,-12.1357273,-76.9833037,,4,,,,POINT (-76.9833037 -12.1357273)
1414370289,-12.1360969,-76.9899085,,3,,,,POINT (-76.9899085 -12.1360969)
1414370291,-12.1361789,-76.9893825,,3,,,,POINT (-76.9893825 -12.1361789)
1414370300,-12.1368812,-76.9829885,,3,,,,POINT (-76.9829885 -12.1368812)
1414370301,-12.1369608,-76.9876977,,3,,,,POINT (-76.9876977 -12.1369608)
1414370305,-12.1370657,-76.9877251,,3,,,,POINT (-76.9877251 -12.1370657)
1414370307,-12.1370932,-76.9817256,,3,,,,POINT (-76.9817256 -12.1370932)
1414370309,-12.1371803,-76.9902043,,3,,,,POINT (-76.9902043 -12.1371803)
1414370311,-12.1372802,-76.9897108,,3,,,,POINT (-76.9897108 -12.1372802)
1414370312,-12.1373385,-76.9830669,,3,,,,POINT (-76.9830669 -12.1373385)
1414370316,-12.1374776,-76.9852896,,3,,,,POINT (-76.9852896 -12.1374776)
1414370320,-12.1375802,-76.9847589,,3,,,,POINT (-76.9847589 -12.1375802)
1414370323,-12.1377704,-76.9808817,,1,,,,POINT (-76.9808817 -12.1377704)
1414370324,-12.1377631,-76.9836401,,4,,,,POINT (-76.9836401 -12.1377631)
1414370326,-12.1378442,-76.9831537,,4,,,,POINT (-76.9831537 -12.1378442)
1414370327,-12.137888,-76.9836615,,4,,,,POINT (-76.9836615 -12.137888)
1414370328,-12.1379244,-76.9826725,,3,,,,POINT (-76.9826725 -12.1379244)
1414370329,-12.1379684,-76.9831749,,4,,,,POINT (-76.9831749 -12.1379684)
1414370332,-12.1380477,-76.9826943,,4,,,,POINT (-76.9826943 -12.1380477)
1414370334,-12.1381743,-76.9904963,,3,,,,POINT (-76.9904963 -12.1381743)
1414370335,-12.1381702,-76.9819526,,4,,,,POINT (-76.9819526 -12.1381702)
1414370336,-12.1382607,-76.9900038,,3,,,,POINT (-76.9900038 -12.1382607)
1414370337,-12.1382507,-76.9814655,,4,,,,POINT (-76.9814655 -12.1382507)
1414370349,-12.1385611,-76.9879625,,3,,,,POINT (-76.9879625 -12.1385611)
1414370353,-12.1386357,-76.9874448,,3,,,,POINT (-76.9874448 -12.1386357)
1414370354,-12.1386552,-76.9906499,,3,,,,POINT (-76.9906499 -12.1386552)
1414370358,-12.1389618,-76.9856643,,3,,,,POINT (-76.9856643 -12.1389618)
1414370359,-12.1390113,-76.9885389,,3,,,,POINT (-76.9885389 -12.1390113)
1414370363,-12.1391554,-76.984527,,3,,,,POINT (-76.984527 -12.1391554)
1414370366,-12.1392036,-76.9908181,,3,,,,POINT (-76.9908181 -12.1392036)
1414370370,-12.1393481,-76.9896858,,3,,,,POINT (-76.9896858 -12.1393481)
1414370371,-12.1394473,-76.9858389,,3,,,,POINT (-76.9858389 -12.1394473)
1414370373,-12.1395224,-76.9886183,,3,,,,POINT (-76.9886183 -12.1395224)
1414370374,-12.1396435,-76.9846101,,3,,,,POINT (-76.9846101 -12.1396435)
1414370378,-12.1398998,-76.9897625,,4,,,,POINT (-76.9897625 -12.1398998)
1414370379,-12.1399677,-76.9892487,,3,,,,POINT (-76.9892487 -12.1399677)
1414370382,-12.1400897,-76.9851984,,3,,,,POINT (-76.9851984 -12.1400897)
1414370383,-12.1401304,-76.988232,,3,,,,POINT (-76.988232 -12.1401304)
1414370387,-12.1401819,-76.9875893,,3,,,,POINT (-76.9875893 -12.1401819)
1414370394,-12.1402672,-76.9870821,,3,,,,POINT (-76.9870821 -12.1402672)
1414370395,-12.1402049,-76.9910925,,3,,,,POINT (-76.9910925 -12.1402049)
1414370397,-12.1402756,-76.9840857,,4,,,,POINT (-76.9840857 -12.1402756)
1414370398,-12.1403438,-76.9866267,,3,,,,POINT (-76.9866267 -12.1403438)
1414370399,-12.1403603,-76.9835852,,4,,,,POINT (-76.9835852 -12.1403603)
1414370401,-12.140418,-76.9861856,,3,,,,POINT (-76.9861856 -12.140418)
1414370405,-12.1404051,-76.9898366,,3,,,,POINT (-76.9898366 -12.1404051)
1414370406,-12.1404397,-76.9831156,,4,,,,POINT (-76.9831156 -12.1404397)
1414370407,-12.1404937,-76.9857355,,3,,,,POINT (-76.9857355 -12.1404937)
1414370410,-12.140564,-76.9823815,,4,,,,POINT (-76.9823815 -12.140564)
1414370411,-12.1405697,-76.9852838,,3,,,,POINT (-76.9852838 -12.1405697)
1414370412,-12.1406488,-76.9818798,,4,,,,POINT (-76.9818798 -12.1406488)
1414370416,-12.1407332,-76.9813846,,3,,,,POINT (-76.9813846 -12.1407332)
1414370439,-12.1415946,-76.9854589,,3,,,,POINT (-76.9854589 -12.1415946)
1414370440,-12.1416185,-76.9908721,,3,,,,POINT (-76.9908721 -12.1416185)
1414370444,-12.1416777,-76.9849562,,3,,,,POINT (-76.9849562 -12.1416777)
1414370445,-12.1416463,-76.9825438,,4,,,,POINT (-76.9825438 -12.1416463)
1414370447,-12.1417313,-76.9820623,,4,,,,POINT (-76.9820623 -12.1417313)
1414370452,-12.1418167,-76.9815746,,3,,,,POINT (-76.9815746 -12.1418167)
1414370453,-12.1418551,-76.9900723,,3,,,,POINT (-76.9900723 -12.1418551)
1414370455,-12.1419276,-76.9895609,,4,,,,POINT (-76.9895609 -12.1419276)
1414370457,-12.1420068,-76.9890596,,3,,,,POINT (-76.9890596 -12.1420068)
1414370458,-12.1420529,-76.9912503,,3,,,,POINT (-76.9912503 -12.1420529)
1414370459,-12.1420858,-76.9885549,,3,,,,POINT (-76.9885549 -12.1420858)
1414370460,-12.1421987,-76.9878977,,3,,,,POINT (-76.9878977 -12.1421987)
1414370461,-12.1422873,-76.9874213,,3,,,,POINT (-76.9874213 -12.1422873)
1414370462,-12.1423611,-76.986963,,3,,,,POINT (-76.986963 -12.1423611)
1414370463,-12.1424459,-76.9864971,,3,,,,POINT (-76.9864971 -12.1424459)
1414370464,-12.1424841,-76.9896572,,4,,,,POINT (-76.9896572 -12.1424841)
1414370465,-12.1425226,-76.986077,,3,,,,POINT (-76.986077 -12.1425226)
1414370466,-12.1426038,-76.9856355,,3,,,,POINT (-76.9856355 -12.1426038)
1414370471,-12.1427949,-76.9850152,,3,,,,POINT (-76.9850152 -12.1427949)
1414370473,-12.1428719,-76.9845526,,3,,,,POINT (-76.9845526 -12.1428719)
1414370474,-12.1429559,-76.9840478,,3,,,,POINT (-76.9840478 -12.1429559)
1414370476,-12.1429702,-76.9874107,,3,,,,POINT (-76.9874107 -12.1429702)
1414370478,-12.1431476,-76.9857338,,3,,,,POINT (-76.9857338 -12.1431476)
1414370480,-12.1432318,-76.985856,,3,,,,POINT (-76.985856 -12.1432318)
1414370482,-12.143334,-76.9900313,,3,,,,POINT (-76.9900313 -12.143334)
1414370489,-12.143499,-76.987615,,3,,,,POINT (-76.987615 -12.143499)
1414370491,-12.1435314,-76.9841625,,3,,,,POINT (-76.9841625 -12.1435314)
1414370492,-12.1437616,-76.9901479,,3,,,,POINT (-76.9901479 -12.1437616)
1414370493,-12.1436076,-76.9870604,,3,,,,POINT (-76.9870604 -12.1436076)
1414370496,-12.1437221,-76.9864761,,3,,,,POINT (-76.9864761 -12.1437221)
1414370498,-12.1437162,-76.9824299,,4,,,,POINT (-76.9824299 -12.1437162)
1414370505,-12.1438237,-76.9824488,,4,,,,POINT (-76.9824488 -12.1438237)
1414370506,-12.143826,-76.9859459,,3,,,,POINT (-76.9859459 -12.143826)
1414370512,-12.1439092,-76.9819522,,4,,,,POINT (-76.9819522 -12.1439092)
1414370514,-12.1441092,-76.9817682,,3,,,,POINT (-76.9817682 -12.1441092)
1414370522,-12.1443535,-76.9883337,,3,,,,POINT (-76.9883337 -12.1443535)
1414370526,-12.1445293,-76.9890662,,3,,,,POINT (-76.9890662 -12.1445293)
1414370533,-12.1447919,-76.9879831,,3,,,,POINT (-76.9879831 -12.1447919)
1414370534,-12.1448313,-76.9871954,,3,,,,POINT (-76.9871954 -12.1448313)
1414370536,-12.1449161,-76.9889407,,3,,,,POINT (-76.9889407 -12.1449161)
1414370538,-12.1449439,-76.9848743,,4,,,,POINT (-76.9848743 -12.1449439)
1414370539,-12.1450296,-76.9844019,,4,,,,POINT (-76.9844019 -12.1450296)
1414370541,-12.1451746,-76.9861572,,3,,,,POINT (-76.9861572 -12.1451746)
1414370542,-12.1452462,-76.9832083,,4,,,,POINT (-76.9832083 -12.1452462)
1414370543,-12.1452328,-76.9876472,,4,,,,POINT (-76.9876472 -12.1452328)
1414370544,-12.1453344,-76.9827077,,4,,,,POINT (-76.9827077 -12.1453344)
1414370545,-12.1455593,-76.988453,,3,,,,POINT (-76.988453 -12.1455593)
1414370546,-12.1454195,-76.9822138,,3,,,,POINT (-76.9822138 -12.1454195)
1414370547,-12.1454831,-76.9844735,,3,,,,POINT (-76.9844735 -12.1454831)
1414370550,-12.1456225,-76.9885349,,4,,,,POINT (-76.9885349 -12.1456225)
1414370554,-12.1456934,-76.9833033,,3,,,,POINT (-76.9833033 -12.1456934)
1414370561,-12.1458792,-76.9862715,,3,,,,POINT (-76.9862715 -12.1458792)
1414370564,-12.1459657,-76.9845496,,3,,,,POINT (-76.9845496 -12.1459657)
1414370568,-12.1461923,-76.9834631,,3,,,,POINT (-76.9834631 -12.1461923)
1414370569,-12.1463267,-76.9829795,,3,,,,POINT (-76.9829795 -12.1463267)
1414370573,-12.1464691,-76.9824841,,3,,,,POINT (-76.9824841 -12.1464691)
1414370577,-12.1465618,-76.9863829,,3,,,,POINT (-76.9863829 -12.1465618)
1414370579,-12.146733,-76.9856541,,3,,,,POINT (-76.9856541 -12.146733)
1414370591,-12.1473289,-76.986608,,3,,,,POINT (-76.986608 -12.1473289)
1414370592,-12.1473799,-76.982795,,3,,,,POINT (-76.982795 -12.1473799)
1414370594,-12.1474335,-76.9848939,,3,,,,POINT (-76.9848939 -12.1474335)
1414370597,-12.1475482,-76.9842891,,3,,,,POINT (-76.9842891 -12.1475482)
1414370601,-12.1476725,-76.9859489,,4,,,,POINT (-76.9859489 -12.1476725)
1414370605,-12.1479753,-76.9853516,,3,,,,POINT (-76.9853516 -12.1479753)
1414370611,-12.148291,-76.9846581,,3,,,,POINT (-76.9846581 -12.148291)
1414370615,-12.1484758,-76.9849872,,3,,,,POINT (-76.9849872 -12.1484758)
1415718268,-12.1286031,-76.985169,traffic_signals,4,,,,POINT (-76.985169 -12.1286031)
1415718271,-12.1290243,-76.9859943,,3,,,,POINT (-76.9859943 -12.1290243)
1415718272,-12.1290538,-76.9839653,,4,,,,POINT (-76.9839653 -12.1290538)
1415718273,-12.1291257,-76.9873929,,3,,,,POINT (-76.9873929 -12.1291257)
1415718275,-12.1292323,-76.9854131,,4,,,,POINT (-76.9854131 -12.1292323)
1415718277,-12.1293352,-76.9868361,,3,,,,POINT (-76.9868361 -12.1293352)
1415718280,-12.1294421,-76.9848331,,3,,,,POINT (-76.9848331 -12.1294421)
1415718282,-12.1295854,-76.9861712,,3,,,,POINT (-76.9861712 -12.1295854)
1415718284,-12.1295989,-76.9825088,,3,,,,POINT (-76.9825088 -12.1295989)
1415718286,-12.1296653,-76.9841896,,3,,,,POINT (-76.9841896 -12.1296653)
1415718312,-12.1302369,-76.9872118,,3,,,,POINT (-76.9872118 -12.1302369)
1415718322,-12.1305756,-76.9860909,,3,,,,POINT (-76.9860909 -12.1305756)
1415718324,-12.130631,-76.984691,,3,,,,POINT (-76.984691 -12.130631)
1415718333,-12.1305864,-76.9880048,,3,,,,POINT (-76.9880048 -12.1305864)
1415718337,-12.1307983,-76.9874495,,4,,,,POINT (-76.9874495 -12.1307983)
1415718338,-12.1308884,-76.985248,,4,,,,POINT (-76.985248 -12.1308884)
1415718340,-12.1310778,-76.983052,,4,,,,POINT (-76.983052 -12.1310778)
1415718342,-12.1311501,-76.9858145,,4,,,,POINT (-76.9858145 -12.1311501)
1415718352,-12.1313528,-76.987666,,3,,,,POINT (-76.987666 -12.1313528)
1415718359,-12.1317338,-76.9839501,,3,,,,POINT (-76.9839501 -12.1317338)
1415718366,-12.1322101,-76.9853955,,3,,,,POINT (-76.9853955 -12.1322101)
1415718368,-12.1324415,-76.9847672,,3,,,,POINT (-76.9847672 -12.1324415)
1415718369,-12.1328352,-76.9837398,,3,,,,POINT (-76.9837398 -12.1328352)
1416252291,-12.1104713,-76.9846064,,4,,,,POINT (-76.9846064 -12.1104713)
1423380982,-12.086388,-76.9240777,,4,,,,POINT (-76.9240777 -12.086388)
1423380984,-12.085028,-76.9239109,traffic_signals,4,,,,POINT (-76.9239109 -12.085028)
1423380985,-12.0897781,-76.9234206,,3,,,,POINT (-76.9234206 -12.0897781)
1423380990,-12.0874086,-76.9222782,,3,,,,POINT (-76.9222782 -12.0874086)
1423380991,-12.0888182,-76.9229492,,4,,,,POINT (-76.9229492 -12.0888182)
1423380993,-12.0864467,-76.9211081,,3,,,,POINT (-76.9211081 -12.0864467)
1423381002,-12.0912437,-76.9232735,,3,,,,POINT (-76.9232735 -12.0912437)
1423381003,-12.0914137,-76.9236939,,3,,,,POINT (-76.9236939 -12.0914137)
1423381009,-12.0925343,-76.923156,,3,,,,POINT (-76.923156 -12.0925343)
1423381010,-12.092158,-76.9231962,,3,,,,POINT (-76.9231962 -12.092158)
1423381013,-12.0949679,-76.9236481,,3,,,,POINT (-76.9236481 -12.0949679)
1423381016,-12.0931393,-76.9245687,,3,,,,POINT (-76.9245687 -12.0931393)
1423381019,-12.0932814,-76.9248945,,3,,,,POINT (-76.9248945 -12.0932814)
1423381022,-12.0938523,-76.9249203,,3,,,,POINT (-76.9249203 -12.0938523)
1423381024,-12.0946923,-76.9250466,,3,,,,POINT (-76.9250466 -12.0946923)
1423381028,-12.0942865,-76.9265971,,3,,,,POINT (-76.9265971 -12.0942865)
1423381029,-12.0937257,-76.9263509,,3,,,,POINT (-76.9263509 -12.0937257)
1423381033,-12.0968421,-76.9241347,,3,,,,POINT (-76.9241347 -12.0968421)
1423381061,-12.0979294,-76.9219447,,3,,,,POINT (-76.9219447 -12.0979294)
1423381062,-12.0976913,-76.9214656,,3,,,,POINT (-76.9214656 -12.0976913)
1423381066,-12.0956159,-76.9214655,,3,,,,POINT (-76.9214655 -12.0956159)
1423381074,-12.095881,-76.922016,,4,,,,POINT (-76.922016 -12.095881)
1423381085,-12.0970806,-76.9246704,,3,,,,POINT (-76.9246704 -12.0970806)
1423381091,-12.0974806,-76.9270696,,3,,,,POINT (-76.9270696 -12.0974806)
1423381092,-12.0975258,-76.9269073,,3,,,,POINT (-76.9269073 -12.0975258)
1423381094,-12.0988077,-76.9273657,,3,,,,POINT (-76.9273657 -12.0988077)
1423381095,-12.0874456,-76.9283663,,3,,,,POINT (-76.9283663 -12.0874456)
1423381096,-12.0875031,-76.9285401,,3,,,,POINT (-76.9285401 -12.0875031)
1423381098,-12.0854755,-76.9268586,,4,,,,POINT (-76.9268586 -12.0854755)
1423381099,-12.0855482,-76.9270556,,3,,,,POINT (-76.9270556 -12.0855482)
1425921958,-12.0971495,-77.0586451,,3,,,,POINT (-77.0586451 -12.0971495)
1425921959,-12.0999786,-77.0569396,,3,,,,POINT (-77.0569396 -12.0999786)
1425921975,-12.1000459,-77.0599248,,3,,,,POINT (-77.0599248 -12.1000459)
1425921980,-12.0994202,-77.0596273,,3,,,,POINT (-77.0596273 -12.0994202)
1425921987,-12.0990166,-77.0564427,,3,,,,POINT (-77.0564427 -12.0990166)
1425922005,-12.1002213,-77.0604262,,3,,,,POINT (-77.0604262 -12.1002213)
1425922007,-12.0990496,-77.0594573,,3,,,,POINT (-77.0594573 -12.0990496)
1425922009,-12.0944344,-77.0581361,,3,,,,POINT (-77.0581361 -12.0944344)
1425922017,-12.0966063,-77.0585829,,3,,,,POINT (-77.0585829 -12.0966063)
1425922040,-12.0945541,-77.0510898,,3,,,,POINT (-77.0510898 -12.0945541)
1425922060,-12.098885,-77.0599907,,3,,,,POINT (-77.0599907 -12.098885)
1425922063,-12.1009666,-77.0607412,,3,,,,POINT (-77.0607412 -12.1009666)
1425922094,-12.0944017,-77.0509864,,3,,,,POINT (-77.0509864 -12.0944017)
1426482199,-12.0923679,-77.0335854,,3,,,,POINT (-77.0335854 -12.0923679)
1426482205,-12.0922905,-77.0330369,,3,,,,POINT (-77.0330369 -12.0922905)
1426482206,-12.0936887,-77.0331975,,3,,,,POINT (-77.0331975 -12.0936887)
1426482207,-12.0934236,-77.0330981,,4,,,,POINT (-77.0330981 -12.0934236)
1426686852,-12.0923956,-77.0321883,,3,,,,POINT (-77.0321883 -12.0923956)
1426686853,-12.0921918,-77.0331267,,3,,,,POINT (-77.0331267 -12.0921918)
1426686856,-12.0880342,-77.0340527,traffic_signals,3,,,,POINT (-77.0340527 -12.0880342)
1426686860,-12.0913,-77.0314088,,4,,,,POINT (-77.0314088 -12.0913)
1426686862,-12.0922517,-77.0336162,,3,,,,POINT (-77.0336162 -12.0922517)
1426686866,-12.0936638,-77.0427711,,3,,,,POINT (-77.0427711 -12.0936638)
1426686870,-12.0908381,-77.0336183,,3,,,,POINT (-77.0336183 -12.0908381)
1426686871,-12.0934018,-77.0419532,,3,,,,POINT (-77.0419532 -12.0934018)
1426686872,-12.0881992,-77.0350916,,3,,,,POINT (-77.0350916 -12.0881992)
1426686873,-12.0909464,-77.0336265,,3,,,,POINT (-77.0336265 -12.0909464)
1426686874,-12.0914558,-77.031388,,4,,,,POINT (-77.031388 -12.0914558)
1427717141,-12.0967998,-77.025384,traffic_signals,4,,,,POINT (-77.025384 -12.0967998)
1428449243,-12.0983867,-76.9765568,,3,,,,POINT (-76.9765568 -12.0983867)
1428592193,-12.0648143,-77.0388903,,4,,,,POINT (-77.0388903 -12.0648143)
1431224458,-12.1080307,-77.032718,,4,,,,POINT (-77.032718 -12.1080307)
1431224459,-12.1058997,-77.0330737,,3,,,,POINT (-77.0330737 -12.1058997)
1431652116,-12.1058678,-77.0402752,,3,,,,POINT (-77.0402752 -12.1058678)
1431652217,-12.1076273,-77.041081,,3,,,,POINT (-77.041081 -12.1076273)
1431652253,-12.1097821,-77.0390812,,4,,,,POINT (-77.0390812 -12.1097821)
1431652393,-12.11504,-77.0335011,,2,,,,POINT (-77.0335011 -12.11504)
1431652468,-12.1001699,-77.0287615,,1,,,,POINT (-77.0287615 -12.1001699)
1431652491,-12.1139415,-77.0357787,,4,,,,POINT (-77.0357787 -12.1139415)
1431652660,-12.1047573,-77.0288977,,3,,,,POINT (-77.0288977 -12.1047573)
1431652724,-12.1109423,-77.0352216,,3,,,,POINT (-77.0352216 -12.1109423)
1431652750,-12.1118562,-77.0442181,,3,,,,POINT (-77.0442181 -12.1118562)
1431652831,-12.0964789,-77.0353725,,3,,,,POINT (-77.0353725 -12.0964789)
1431652861,-12.0991717,-77.0289392,,1,,,,POINT (-77.0289392 -12.0991717)
1432367019,-12.0892925,-77.0572392,,3,,,,POINT (-77.0572392 -12.0892925)
1432407581,-12.1028535,-77.0479307,,3,,,,POINT (-77.0479307 -12.1028535)
1432407586,-12.1028556,-77.0480254,,3,,,,POINT (-77.0480254 -12.1028556)
1432407598,-12.1029396,-77.047929,,4,,,,POINT (-77.047929 -12.1029396)
1432407601,-12.1029416,-77.0480222,,4,,,,POINT (-77.0480222 -12.1029416)
1432407603,-12.102957,-77.0488958,,3,,,,POINT (-77.0488958 -12.102957)
1432407605,-12.1029811,-77.0498944,,3,,,,POINT (-77.0498944 -12.1029811)
1432431563,-12.11028,-77.0484787,,4,,,,POINT (-77.0484787 -12.11028)
1432431565,-12.1104153,-77.0484813,,4,,,,POINT (-77.0484813 -12.1104153)
1432446026,-12.1132583,-77.0456817,traffic_signals,6,,,,POINT (-77.0456817 -12.1132583)
1432901558,-12.2088496,-77.0063486,,4,,,,POINT (-77.0063486 -12.2088496)
1432901559,-12.207117,-77.0099741,,4,,,,POINT (-77.0099741 -12.207117)
1432901561,-12.2072337,-77.0105201,,3,,,,POINT (-77.0105201 -12.2072337)
1432901567,-12.2111147,-77.0119704,,3,,,,POINT (-77.0119704 -12.2111147)
1432901569,-12.2118675,-77.010803,,3,,,,POINT (-77.010803 -12.2118675)
1432901570,-12.2122489,-77.0098338,,3,,,,POINT (-77.0098338 -12.2122489)
1432901571,-12.2124641,-77.0089509,,3,,,,POINT (-77.0089509 -12.2124641)
1432901572,-12.2125956,-77.0084596,,3,,,,POINT (-77.0084596 -12.2125956)
1432901575,-12.2140515,-77.0057914,,4,,,,POINT (-77.0057914 -12.2140515)
1432901576,-12.214205,-77.0055552,,3,,,,POINT (-77.0055552 -12.214205)
1432901577,-12.2144325,-77.005062,,3,,,,POINT (-77.005062 -12.2144325)
1432901584,-12.2101257,-77.0112257,,3,,,,POINT (-77.0112257 -12.2101257)
1432901593,-12.2096867,-77.0073065,,4,,,,POINT (-77.0073065 -12.2096867)
1432901595,-12.2078737,-77.0049921,,4,,,,POINT (-77.0049921 -12.2078737)
1432901596,-12.2121698,-77.0064805,,3,,,,POINT (-77.0064805 -12.2121698)
1432901597,-12.2120614,-77.006172,,3,,,,POINT (-77.006172 -12.2120614)
1432901599,-12.2124576,-77.0048354,,4,,,,POINT (-77.0048354 -12.2124576)
1432901607,-12.2102626,-77.0046638,,3,,,,POINT (-77.0046638 -12.2102626)
1432901610,-12.2108532,-77.0044565,,3,,,,POINT (-77.0044565 -12.2108532)
1432901612,-12.2136891,-77.0053659,,3,,,,POINT (-77.0053659 -12.2136891)
1432901617,-12.2142861,-77.0057853,,3,,,,POINT (-77.0057853 -12.2142861)
1432901620,-12.2136719,-77.009236,,3,,,,POINT (-77.009236 -12.2136719)
1432901621,-12.2134373,-77.0097666,,3,,,,POINT (-77.0097666 -12.2134373)
1432901623,-12.2132177,-77.0105166,,3,,,,POINT (-77.0105166 -12.2132177)
1432901624,-12.2132869,-77.0107969,,3,,,,POINT (-77.0107969 -12.2132869)
1432901625,-12.2132723,-77.0111431,,3,,,,POINT (-77.0111431 -12.2132723)
1432901626,-12.2127341,-77.0100253,,3,,,,POINT (-77.0100253 -12.2127341)
1432901628,-12.2134364,-77.0110014,,3,,,,POINT (-77.0110014 -12.2134364)
1432901630,-12.2139206,-77.0112598,,3,,,,POINT (-77.0112598 -12.2139206)
1432901632,-12.214459,-77.0109658,,3,,,,POINT (-77.0109658 -12.214459)
1432901633,-12.2141299,-77.0116351,,3,,,,POINT (-77.0116351 -12.2141299)
1432901634,-12.214131,-77.0118826,,3,,,,POINT (-77.0118826 -12.214131)
1432901635,-12.2148159,-77.0096652,,3,,,,POINT (-77.0096652 -12.2148159)
1435192673,-12.1189078,-77.0438006,,3,,,,POINT (-77.0438006 -12.1189078)
1435192792,-12.1205161,-77.0412872,,4,,,,POINT (-77.0412872 -12.1205161)
1435193372,-12.1268064,-77.0371039,,3,,,,POINT (-77.0371039 -12.1268064)
1451454701,-12.0612693,-77.0847851,,3,,,,POINT (-77.0847851 -12.0612693)
1451644706,-12.0701793,-77.0778817,,3,,,,POINT (-77.0778817 -12.0701793)
1573812404,-12.0963206,-76.9518728,,4,,,,POINT (-76.9518728 -12.0963206)
1573812432,-12.0920095,-76.9498678,,3,,,,POINT (-76.9498678 -12.0920095)
1573812440,-12.0936634,-76.9491248,,3,,,,POINT (-76.9491248 -12.0936634)
1573812444,-12.1113735,-76.9368616,,3,,,,POINT (-76.9368616 -12.1113735)
1573812451,-12.0965128,-76.9520309,,1,,,,POINT (-76.9520309 -12.0965128)
